terminal,rho,terminal_pct,ceiling_covered_pct,N_median,cov_eucl,cov_M,gap_pp
iso_worstdir_headline,0.0,0.0,97.16128421683234,1.999030557553809,99.99999999999996,97.16128421683231,2.8387157831676433
iso_worstdir_headline,0.2,0.0,97.16128421683234,1.999030557553809,,,
iso_worstdir_headline,0.5,0.11993796876611373,96.99021117433367,1.999030557553809,99.68774212156532,93.93514308935383,5.752599032211492
iso_worstdir_headline,0.8,21.04317147776272,5.225673921855483,1.999030557553809,,,
elliptical_measured,0.0,0.0,97.16128421683234,1.4797393632052205,99.99999999999996,97.16128421683231,2.8387157831676433
elliptical_measured,0.2,0.0,97.16128421683234,1.4797393632052205,,,
elliptical_measured,0.5,0.00531263820253736,97.10483650489722,1.4797393632052205,99.68774212156532,95.92220477528805,3.76553734627727
elliptical_measured,0.8,16.963225526977315,9.305619872640888,1.4797393632052205,,,
