variant,rho,blocked_pct,overrange_pct,terminal_pct,ceiling_covered_pct,cov_eucl,cov_M,gap_pp
removal_headline,0.0,2.838715783167665,0.0,0.0,97.16128421683234,99.99999999999996,97.16128421683231,2.8387157831676433
removal_headline,0.2,2.838715783167665,0.0,0.0,97.16128421683234,99.99999999999996,97.16128421683231,2.8387157831676433
removal_headline,0.5,2.838715783167665,0.05113507373257597,0.11993796876611373,96.99021117433367,99.68774212156532,93.93514308935383,5.752599032211492
removal_headline,0.8,2.838715783167665,70.89243881721413,21.04317147776272,5.225673921855483,,,
keep_at_vmin,0.0,0.0,0.0,0.11908985665278671,99.88091014334722,99.99999999999996,99.8809101433472,0.11908985665276361
keep_at_vmin,0.2,0.0,0.0,0.3181851618906719,99.68181483810932,99.99999999999996,99.5494624338771,0.4505375661228612
keep_at_vmin,0.5,0.0,0.054985990502045105,2.650030411961968,97.29498359753599,99.68774212156532,93.98135631026764,5.706385811297679
keep_at_vmin,0.8,0.0,73.7311546003818,21.04317147776272,5.225673921855483,,,
