rep,held_city,model,r2_raw,spearman
19,xiamen,rf,-0.09064882235904048,0.024572213004358967
19,beijing,ridge,-0.20536319648826407,-0.05261190422480745
19,beijing,knn,-0.2613293529731533,0.0003867100641294189
19,beijing,rf,-0.278352828620374,-0.03040185620830782
20,zhengzhou,ridge,-0.2631077738911418,0.02162784068920705
20,zhengzhou,knn,-0.2663344738387985,0.06506898899125826
20,zhengzhou,rf,-0.31233228745962616,0.04950701011007612
20,guangzhou,ridge,-0.10504627030579372,-2.9022310901505533e-05
20,guangzhou,knn,-0.17287064430472765,-0.05101405952132377
20,guangzhou,rf,-0.2964430882356839,-0.1295555958643207
20,wuhan,ridge,-0.7489069346025232,0.053595473853464866
20,wuhan,knn,-1.0896852266014592,0.0498140635301717
20,wuhan,rf,-1.0829338732408256,0.0602782179083992
20,shanghai,ridge,0.02322285452648154,0.2046443582390103
20,shanghai,knn,-0.053738394751671414,0.11714951651763232
20,shanghai,rf,-0.04186140188959109,0.11336308304369509
20,xiamen,ridge,-0.020954013264117277,0.011822896340500615
20,xiamen,knn,-0.09020730156213252,0.03693419951999873
20,xiamen,rf,-0.09970670493835665,0.039739792539999215
20,beijing,ridge,-0.232017469373607,0.024311172698269472
20,beijing,knn,-0.2556010556557522,0.06498033816284528
20,beijing,rf,-0.232355991119082,0.07381328349070283
21,zhengzhou,ridge,-0.21193121844524576,0.06827814435221347
21,zhengzhou,knn,-0.2587381967024429,0.04233703900642244
21,zhengzhou,rf,-0.3360817641888123,0.09884935112300247
21,guangzhou,ridge,-0.11678119011396437,0.0008742971159078542
21,guangzhou,knn,-0.1981403510310995,-0.09241990281151213
21,guangzhou,rf,-0.26144016904809586,-0.032653727553056414
21,wuhan,ridge,-0.8843973899419704,0.2192535636105037
21,wuhan,knn,-1.0889447538187715,0.0981008551457966
21,wuhan,rf,-1.262376556109492,0.1138871289905336
21,shanghai,ridge,0.01897600022917989,0.19171711230659869
21,shanghai,knn,-0.09348980339502333,0.004663199487668508
21,shanghai,rf,-0.07871426909683987,0.0352040074545118
21,xiamen,ridge,-0.008369027237451698,0.0527916434647409
21,xiamen,knn,-0.0723409793231542,0.022571355236252998
21,xiamen,rf,-0.09493015401146976,0.017269174315189605
21,beijing,ridge,-0.21716022520108713,-0.0744094615062357
21,beijing,knn,-0.26417301311011254,-0.005164194808576012
21,beijing,rf,-0.27878750851271183,-0.1420869453127518
22,zhengzhou,ridge,-0.2418463691099202,0.012680220076589695
22,zhengzhou,knn,-0.2548706512264616,0.024924896471274556
22,zhengzhou,rf,-0.30413877454798977,0.06819331189731631
22,guangzhou,ridge,-0.10588860282520729,-0.08032650099764194
22,guangzhou,knn,-0.13759423781843005,-0.08430444794529855
22,guangzhou,rf,-0.5116917836128114,-0.16590241247959372
22,wuhan,ridge,-0.6505544475316805,0.05893066519944139
22,wuhan,knn,-0.7902593423478002,0.03933093934188322
22,wuhan,rf,-0.9664225552454049,0.03359511905475844
22,shanghai,ridge,0.0004645064723428627,0.09523817391192663
22,shanghai,knn,-0.06541607734540822,0.021941415899132892
22,shanghai,rf,-0.061198999109651986,0.003175431871952867
22,xiamen,ridge,-0.01983719331493039,0.011868536558318118
22,xiamen,knn,-0.08357065031528976,0.025620476547994306
22,xiamen,rf,-0.11773680721227464,0.02756879053595581
22,beijing,ridge,-0.19003165546864276,0.0311784989204344
22,beijing,knn,-0.3031077958557078,-0.006406507051838829
22,beijing,rf,-0.24128505648052534,0.09905578292675066
23,zhengzhou,ridge,-0.2588686856069349,0.005250919354270998
23,zhengzhou,knn,-0.31212804460858257,-0.0025790111913910744
23,zhengzhou,rf,-0.34785594709964074,0.050684882507378355
23,guangzhou,ridge,-0.10042982473154449,-0.05124977326319608
23,guangzhou,knn,-0.23706136582201864,-0.14739564863735488
23,guangzhou,rf,-0.44292013655535234,-0.12022855069834935
23,wuhan,ridge,-0.9428926089910148,0.04346852708246815
23,wuhan,knn,-1.1726898965668768,0.00025716214841753777
23,wuhan,rf,-1.2602787939457603,0.0009686849333207796
23,shanghai,ridge,0.01752696793119035,0.18127883001367556
23,shanghai,knn,-0.09432560490525743,0.02837778449654099
23,shanghai,rf,-0.04731792282047098,0.11028843230815694
23,xiamen,ridge,-0.01675697033254009,0.007553379976228033
23,xiamen,knn,-0.09526641851466122,0.023780749293454025
23,xiamen,rf,-0.10128983146842296,0.025716336516129583
23,beijing,ridge,-0.175246187462601,-0.05014018239824691
23,beijing,knn,-0.2721140789303065,-0.06311284629786963
23,beijing,rf,-0.21517856077313557,0.008726757113853888
24,zhengzhou,ridge,-0.2680179311115769,0.02029029696566454
24,zhengzhou,knn,-0.2502463540629354,0.066881307900186
24,zhengzhou,rf,-0.3268784106528828,0.058766449516194474
24,guangzhou,ridge,-0.09248188912656352,-0.04384182840558679
24,guangzhou,knn,-0.22856270396195333,-0.13845118529169395
24,guangzhou,rf,-0.3911158063463118,-0.1889062216578995
24,wuhan,ridge,-0.8679428711798816,0.06845245383235775
24,wuhan,knn,-1.0620342648905758,0.0551387431974754
24,wuhan,rf,-1.2305584905812732,0.05682456053558472
24,shanghai,ridge,0.012644851802219192,0.1697897804623955
24,shanghai,knn,-0.09839876538085934,0.0438673356546122
24,shanghai,rf,-0.07700410839404093,0.05749068187527569
24,xiamen,ridge,-0.027466368838256372,-0.021377824631578942
24,xiamen,knn,-0.0874805450208016,0.025629877233515046
24,xiamen,rf,-0.11327414278648873,0.014566198623326584
