rho,covM_pct,covA0_pct,jaccard_cells,jaccard_pop,jaccard_stations,realized_min_pct,realized_max_pct
0.0,97.16128421683231,99.99999999999996,0.9767026090843064,0.9716128421683234,0.08571428571428572,87.9538721704699,96.84699104089579
0.2,97.16128421683231,99.99999999999996,0.9767026090843064,0.9716128421683234,0.10638297872340426,70.05068190939934,96.50772196033896
0.5,93.80321688806276,99.94020644306332,0.9062955080094096,0.938579211050812,0.07142857142857142,81.08892480051999,85.65202693951315
0.8,1.7772271125189167,86.23490524338514,0.017533113850394303,0.018831904479545743,0.1320754716981132,1.070448105684602,1.070448105684602
